id;name;url;difficulty;category;is_premium
2307;Check for Contradictions in Equations;https://leetcode.com/problems/check-for-contradictions-in-equations;Hard;Union Find;true
2316;Count Unreachable Pairs of Nodes in an Undirected Graph;https://leetcode.com/problems/count-unreachable-pairs-of-nodes-in-an-undirected-graph;Medium;Union Find;false
2334;Subarray With Elements Greater Than Varying Threshold;https://leetcode.com/problems/subarray-with-elements-greater-than-varying-threshold;Hard;Union Find;false
2368;Reachable Nodes With Restrictions;https://leetcode.com/problems/reachable-nodes-with-restrictions;Medium;Union Find;false
2371;Minimize Maximum Value in a Grid;https://leetcode.com/problems/minimize-maximum-value-in-a-grid;Hard;Union Find;true
2382;Maximum Segment Sum After Removals;https://leetcode.com/problems/maximum-segment-sum-after-removals;Hard;Union Find;false
2421;Number of Good Paths;https://leetcode.com/problems/number-of-good-paths;Hard;Union Find;false
2424;Longest Uploaded Prefix;https://leetcode.com/problems/longest-uploaded-prefix;Medium;Union Find;false
2492;Minimum Score of a Path Between Two Cities;https://leetcode.com/problems/minimum-score-of-a-path-between-two-cities;Medium;Union Find;false
2493;Divide Nodes Into the Maximum Number of Groups;https://leetcode.com/problems/divide-nodes-into-the-maximum-number-of-groups;Hard;Union Find;false
2503;Maximum Number of Points From Grid Queries;https://leetcode.com/problems/maximum-number-of-points-from-grid-queries;Hard;Union Find;false
2573;Find the String with LCP;https://leetcode.com/problems/find-the-string-with-lcp;Hard;Union Find;false
2617;Minimum Number of Visited Cells in a Grid;https://leetcode.com/problems/minimum-number-of-visited-cells-in-a-grid;Hard;Union Find;false
2658;Maximum Number of Fish in a Grid;https://leetcode.com/problems/maximum-number-of-fish-in-a-grid;Medium;Union Find;false
2685;Count the Number of Complete Components;https://leetcode.com/problems/count-the-number-of-complete-components;Medium;Union Find;false
2709;Greatest Common Divisor Traversal;https://leetcode.com/problems/greatest-common-divisor-traversal;Hard;Union Find;false
2782;Number of Unique Categories;https://leetcode.com/problems/number-of-unique-categories;Medium;Union Find;true
2812;Find the Safest Path in a Grid;https://leetcode.com/problems/find-the-safest-path-in-a-grid;Medium;Union Find;false
2852;Sum of Remoteness of All Cells;https://leetcode.com/problems/sum-of-remoteness-of-all-cells;Medium;Union Find;true
2948;Make Lexicographically Smallest Array by Swapping Elements;https://leetcode.com/problems/make-lexicographically-smallest-array-by-swapping-elements;Medium;Union Find;false
3108;Minimum Cost Walk in Weighted Graph;https://leetcode.com/problems/minimum-cost-walk-in-weighted-graph;Hard;Union Find;false
3235;Check if the Rectangle Corner Is Reachable;https://leetcode.com/problems/check-if-the-rectangle-corner-is-reachable;Hard;Union Find;false
3378;Count Connected Components in LCM Graph;https://leetcode.com/problems/count-connected-components-in-lcm-graph;Hard;Union Find;false
3383;Minimum Runes to Add to Cast Spell;https://leetcode.com/problems/minimum-runes-to-add-to-cast-spell;Hard;Union Find;true
3493;Properties Graph;https://leetcode.com/problems/properties-graph;Medium;Union Find;false
3532;Path Existence Queries in a Graph I;https://leetcode.com/problems/path-existence-queries-in-a-graph-i;Medium;Union Find;false
3600;Maximize Spanning Tree Stability with Upgrades;https://leetcode.com/problems/maximize-spanning-tree-stability-with-upgrades;Hard;Union Find;false
3607;Power Grid Maintenance;https://leetcode.com/problems/power-grid-maintenance;Medium;Union Find;false
3608;Minimum Time for K Connected Components;https://leetcode.com/problems/minimum-time-for-k-connected-components;Medium;Union Find;false
3613;Minimize Maximum Component Cost;https://leetcode.com/problems/minimize-maximum-component-cost;Medium;Union Find;false
3619;Count Islands With Total Value Divisible by K;https://leetcode.com/problems/count-islands-with-total-value-divisible-by-k;Medium;Union Find;false
