id;name;url;difficulty;category;is_premium
381;Insert Delete GetRandom O(1) - Duplicates allowed;https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed;Hard;Hash Table;false
383;Ransom Note;https://leetcode.com/problems/ransom-note;Easy;Hash Table;false
387;First Unique Character in a String;https://leetcode.com/problems/first-unique-character-in-a-string;Easy;Hash Table;false
389;Find the Difference;https://leetcode.com/problems/find-the-difference;Easy;Hash Table;false
391;Perfect Rectangle;https://leetcode.com/problems/perfect-rectangle;Hard;Hash Table;false
395;Longest Substring with At Least K Repeating Characters;https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters;Medium;Hash Table;false
398;Random Pick Index;https://leetcode.com/problems/random-pick-index;Medium;Hash Table;false
409;Longest Palindrome;https://leetcode.com/problems/longest-palindrome;Easy;Hash Table;false
421;Maximum XOR of Two Numbers in an Array;https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array;Medium;Hash Table;false
423;Reconstruct Original Digits from English;https://leetcode.com/problems/reconstruct-original-digits-from-english;Medium;Hash Table;false
424;Longest Repeating Character Replacement;https://leetcode.com/problems/longest-repeating-character-replacement;Medium;Hash Table;false
432;All O`one Data Structure;https://leetcode.com/problems/all-oone-data-structure;Hard;Hash Table;false
433;Minimum Genetic Mutation;https://leetcode.com/problems/minimum-genetic-mutation;Medium;Hash Table;false
438;Find All Anagrams in a String;https://leetcode.com/problems/find-all-anagrams-in-a-string;Medium;Hash Table;false
442;Find All Duplicates in an Array;https://leetcode.com/problems/find-all-duplicates-in-an-array;Medium;Hash Table;false
447;Number of Boomerangs;https://leetcode.com/problems/number-of-boomerangs;Medium;Hash Table;false
448;Find All Numbers Disappeared in an Array;https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array;Easy;Hash Table;false
451;Sort Characters By Frequency;https://leetcode.com/problems/sort-characters-by-frequency;Medium;Hash Table;false
454;4Sum II;https://leetcode.com/problems/4sum-ii;Medium;Hash Table;false
457;Circular Array Loop;https://leetcode.com/problems/circular-array-loop;Medium;Hash Table;false
460;LFU Cache;https://leetcode.com/problems/lfu-cache;Hard;Hash Table;false
480;Sliding Window Median;https://leetcode.com/problems/sliding-window-median;Hard;Hash Table;false
491;Non-decreasing Subsequences;https://leetcode.com/problems/non-decreasing-subsequences;Medium;Hash Table;false
496;Next Greater Element I;https://leetcode.com/problems/next-greater-element-i;Easy;Hash Table;false
500;Keyboard Row;https://leetcode.com/problems/keyboard-row;Easy;Hash Table;false
508;Most Frequent Subtree Sum;https://leetcode.com/problems/most-frequent-subtree-sum;Medium;Hash Table;false
519;Random Flip Matrix;https://leetcode.com/problems/random-flip-matrix;Medium;Hash Table;false
522;Longest Uncommon Subsequence II;https://leetcode.com/problems/longest-uncommon-subsequence-ii;Medium;Hash Table;false
523;Continuous Subarray Sum;https://leetcode.com/problems/continuous-subarray-sum;Medium;Hash Table;false
525;Contiguous Array;https://leetcode.com/problems/contiguous-array;Medium;Hash Table;false
531;Lonely Pixel I;https://leetcode.com/problems/lonely-pixel-i;Medium;Hash Table;true
532;K-diff Pairs in an Array;https://leetcode.com/problems/k-diff-pairs-in-an-array;Medium;Hash Table;false
533;Lonely Pixel II;https://leetcode.com/problems/lonely-pixel-ii;Medium;Hash Table;true
535;Encode and Decode TinyURL;https://leetcode.com/problems/encode-and-decode-tinyurl;Medium;Hash Table;false
548;Split Array with Equal Sum;https://leetcode.com/problems/split-array-with-equal-sum;Hard;Hash Table;true
554;Brick Wall;https://leetcode.com/problems/brick-wall;Medium;Hash Table;false
560;Subarray Sum Equals K;https://leetcode.com/problems/subarray-sum-equals-k;Medium;Hash Table;false
567;Permutation in String;https://leetcode.com/problems/permutation-in-string;Medium;Hash Table;false
575;Distribute Candies;https://leetcode.com/problems/distribute-candies;Easy;Hash Table;false
582;Kill Process;https://leetcode.com/problems/kill-process;Medium;Hash Table;true
588;Design In-Memory File System;https://leetcode.com/problems/design-in-memory-file-system;Hard;Hash Table;true
594;Longest Harmonious Subsequence;https://leetcode.com/problems/longest-harmonious-subsequence;Easy;Hash Table;false
599;Minimum Index Sum of Two Lists;https://leetcode.com/problems/minimum-index-sum-of-two-lists;Easy;Hash Table;false
609;Find Duplicate File in System;https://leetcode.com/problems/find-duplicate-file-in-system;Medium;Hash Table;false
616;Add Bold Tag in String;https://leetcode.com/problems/add-bold-tag-in-string;Medium;Hash Table;true
621;Task Scheduler;https://leetcode.com/problems/task-scheduler;Medium;Hash Table;false
631;Design Excel Sum Formula;https://leetcode.com/problems/design-excel-sum-formula;Hard;Hash Table;true
632;Smallest Range Covering Elements from K Lists;https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists;Hard;Hash Table;false
635;Design Log Storage System;https://leetcode.com/problems/design-log-storage-system;Medium;Hash Table;true
645;Set Mismatch;https://leetcode.com/problems/set-mismatch;Easy;Hash Table;false
648;Replace Words;https://leetcode.com/problems/replace-words;Medium;Hash Table;false
652;Find Duplicate Subtrees;https://leetcode.com/problems/find-duplicate-subtrees;Medium;Hash Table;false
653;Two Sum IV - Input is a BST;https://leetcode.com/problems/two-sum-iv-input-is-a-bst;Easy;Hash Table;false
659;Split Array into Consecutive Subsequences;https://leetcode.com/problems/split-array-into-consecutive-subsequences;Medium;Hash Table;false
666;Path Sum IV;https://leetcode.com/problems/path-sum-iv;Medium;Hash Table;true
676;Implement Magic Dictionary;https://leetcode.com/problems/implement-magic-dictionary;Medium;Hash Table;false
677;Map Sum Pairs;https://leetcode.com/problems/map-sum-pairs;Medium;Hash Table;false
681;Next Closest Time;https://leetcode.com/problems/next-closest-time;Medium;Hash Table;true
690;Employee Importance;https://leetcode.com/problems/employee-importance;Medium;Hash Table;false
691;Stickers to Spell Word;https://leetcode.com/problems/stickers-to-spell-word;Hard;Hash Table;false
692;Top K Frequent Words;https://leetcode.com/problems/top-k-frequent-words;Medium;Hash Table;false
694;Number of Distinct Islands;https://leetcode.com/problems/number-of-distinct-islands;Medium;Hash Table;true
